disabled_sensor,state_id,accuracy
27.0,7.0,0.8148696682464455
27.0,8.0,0.026674570243034972
27.0,9.0,0.6486427240510029
27.0,10.0,0.9281246530219475
27.0,11.0,0.9827356253704801
27.0,12.0,0.7409357380232254
27.0,13.0,0.9848901098901099
27.0,14.0,0.9729006356641017
27.0,15.0,0.015145358501717705
27.0,16.0,0.038845357776463633
27.0,17.0,0.5746257650615736
27.0,18.0,0.06216557669441142
27.0,19.0,0.552288922881767
27.0,20.0,0.8067223741896804
27.0,21.0,0.0022906121845790075
27.0,22.0,0.5040382335506817
27.0,23.0,0.00029808480512705867
27.0,24.0,0.8833320975754431
27.0,25.0,0.6475127054197426
27.0,26.0,0.7676872385324497
27.0,27.0,0.21550059417706477
27.0,28.0,0.4018379900689246
28.0,0.0,0.10626730299634085
28.0,1.0,7.417022065640645e-05
28.0,2.0,0.9497550838652219
28.0,3.0,0.6919751015691975
28.0,4.0,0.023713214829108993
28.0,5.0,0.004363229535707626
28.0,6.0,0.8634588460688232
28.0,7.0,0.7178613744075829
28.0,8.0,0.010743924125666864
28.0,9.0,0.46987687698659164
28.0,10.0,0.9273474221843888
28.0,11.0,0.9726215174866627
28.0,12.0,0.8107240207609873
28.0,13.0,0.9778734778734779
28.0,14.0,0.9325303892048623
28.0,15.0,0.004986886335931439
28.0,16.0,0.07610141927853341
28.0,17.0,0.47061426148514124
28.0,18.0,0.06305737217598098
28.0,19.0,0.5448643808528896
28.0,20.0,0.6829167759583318
28.0,21.0,0.0008866885875789707
28.0,22.0,0.41645672791938354
28.0,23.0,3.726060064088233e-05
28.0,24.0,0.7876102913917106
28.0,25.0,0.4080943725191972
28.0,26.0,0.7107104512976194
28.0,27.0,0.22092245989304812
28.0,28.0,0.27421626028310975
29.0,0.0,0.10448226466069427
29.0,1.0,0.0021880215093639903
29.0,2.0,0.9622235416357429
29.0,3.0,0.7783368742778337
29.0,4.0,0.05065498942368353
29.0,5.0,0.00208838336751818
29.0,6.0,0.9151131088350158
29.0,7.0,0.6433649289099526
29.0,8.0,0.022821576763485476
29.0,9.0,0.5319498739541851
29.0,10.0,0.9216107183833598
29.0,11.0,0.9842175459395376
29.0,12.0,0.7524737687166274
29.0,13.0,0.9654737154737155
29.0,14.0,0.9491840452027805
29.0,15.0,0.006058143400687082
29.0,16.0,0.06375665286812537
29.0,17.0,0.5258461765356537
29.0,18.0,0.06833382877526754
29.0,19.0,0.5617281647576764
29.0,20.0,0.8199497882864316
29.0,21.0,0.0008497432297631803
29.0,22.0,0.4155305275637226
29.0,23.0,0.00029808480512705867
29.0,24.0,0.7668495588344332
29.0,25.0,0.5308083243684386
29.0,26.0,0.7316648772722224
29.0,27.0,0.21000445632798573
29.0,28.0,0.36259541984732824
30.0,0.0,0.10867209476660902
30.0,1.0,0.0
30.0,2.0,0.963151254267478
30.0,3.0,0.7465056468746506
30.0,4.0,0.054737076483467546
30.0,5.0,0.0022002610479209396
30.0,6.0,0.9799204185395328
30.0,7.0,0.6234078791469194
30.0,8.0,0.0134484291641968
30.0,9.0,0.513901574659311
30.0,10.0,0.918353751064066
30.0,11.0,0.9794383521043272
30.0,12.0,0.7573652962921474
30.0,13.0,0.990978615978616
30.0,14.0,0.9384409501505521
30.0,15.0,0.008643936315614496
30.0,16.0,0.054331756357185096
30.0,17.0,0.48786962613376594
30.0,18.0,0.06402348394768133
30.0,19.0,0.5656829459388875
30.0,20.0,0.6728369618166148
30.0,21.0,0.0008866885875789707
30.0,22.0,0.376185536455246
30.0,23.0,0.00033534540576794097
30.0,24.0,0.7862015273967524
30.0,25.0,0.5206068924583596
30.0,26.0,0.6923845840583466
30.0,27.0,0.24376114081996436
30.0,28.0,0.3348402875565108
31.0,0.0,0.10611885905990455
31.0,1.0,0.0034118301501946968
31.0,2.0,0.9672702983523823
31.0,3.0,0.6460173692646017
31.0,4.0,0.1076928786135748
31.0,5.0,0.0010068991236248368
31.0,6.0,0.9298872595976715
31.0,7.0,0.533175355450237
31.0,8.0,0.3424718435091879
31.0,9.0,0.3116071754776954
31.0,10.0,0.8302305784818091
31.0,11.0,0.9870702430349734
31.0,12.0,0.54590941339009
31.0,13.0,0.6333160083160083
31.0,14.0,0.8359168804133675
31.0,15.0,0.005836504007979018
31.0,16.0,0.008242164399763453
31.0,17.0,0.41847946316643314
31.0,18.0,0.10564060642092747
31.0,19.0,0.596537701003619
31.0,20.0,0.3980589800277289
31.0,21.0,0.0010344700188421325
31.0,22.0,0.17990515708358032
31.0,23.0,0.00029808480512705867
31.0,24.0,0.266664195150886
31.0,25.0,0.501539488815521
31.0,26.0,0.47125245270445376
31.0,27.0,0.14861853832442068
31.0,28.0,0.2665826724968502
32.0,0.0,0.11688104445153677
32.0,1.0,0.005303170776933062
32.0,2.0,0.6524046311414576
32.0,3.0,0.4637891833463789
32.0,4.0,0.30225999183582586
32.0,5.0,0.0002237553608055193
32.0,6.0,0.04505931766266303
32.0,7.0,0.07168246445497631
32.0,8.0,0.20676496739774747
32.0,9.0,0.12104051733586643
32.0,10.0,0.6287057256005033
32.0,11.0,0.9588026081802016
32.0,12.0,0.03300847615847056
32.0,13.0,0.027212652212652212
32.0,14.0,0.5410207798966581
32.0,15.0,3.693989878467733e-05
32.0,16.0,0.0
32.0,17.0,0.01670230808937394
32.0,18.0,0.010738703923900118
32.0,19.0,0.928030444353244
32.0,20.0,0.03544797092217184
32.0,21.0,0.00029556286252632356
32.0,22.0,0.08995257854179016
32.0,23.0,0.0
32.0,24.0,0.0035960554608141172
32.0,25.0,0.3490373557888489
32.0,26.0,0.03169079264003554
32.0,27.0,0.000445632798573975
32.0,28.0,0.11746831690506189
33.0,0.0,0.10656790196762438
33.0,1.0,0.0013721490821435194
33.0,2.0,0.8246994211073178
33.0,3.0,0.7415110514741511
33.0,4.0,0.2649645600623446
33.0,5.0,0.0023494312884579528
33.0,6.0,0.9400928450372117
33.0,7.0,0.7246001184834123
33.0,8.0,0.048977474807350325
33.0,9.0,0.5802126338095064
33.0,10.0,0.9150597727525075
33.0,11.0,0.9733624777711914
33.0,12.0,0.696165191740413
33.0,13.0,0.9524057024057024
33.0,14.0,0.9598156202371659
33.0,15.0,0.014628199918732222
33.0,16.0,0.05436871673565937
33.0,17.0,0.5926922793304329
33.0,18.0,0.06524970273483947
33.0,19.0,0.5514681192403835
33.0,20.0,0.8496646307190767
33.0,21.0,0.002253666826763217
33.0,22.0,0.47643746295198575
33.0,23.0,0.00037260600640882333
33.0,24.0,0.667568769926596
33.0,25.0,0.5949104128797715
33.0,26.0,0.7601717818666469
33.0,27.0,0.19481580510992275
33.0,28.0,0.3365448751204328
34.0,0.0,0.08023765874223453
34.0,1.0,0.0006304468755794549
34.0,2.0,0.916914056701796
34.0,3.0,0.682060456968206
34.0,4.0,0.15897873603740675
34.0,5.0,0.0017900428864441543
34.0,6.0,0.8982757350232112
34.0,7.0,0.8349007701421801
34.0,8.0,0.014078245406046236
34.0,9.0,0.4030908625917942
34.0,10.0,0.8886709352677745
34.0,11.0,0.9793272080616479
34.0,12.0,0.66184981890146
34.0,13.0,0.9620582120582121
34.0,14.0,0.8936470763168656
34.0,15.0,0.003952569169960474
34.0,16.0,0.03466883500887049
34.0,17.0,0.4664110316348352
34.0,18.0,0.075839774078478
34.0,19.0,0.44390553296272806
34.0,20.0,0.7996777457188894
34.0,21.0,0.0004802896516052758
34.0,22.0,0.3703319502074689
34.0,23.0,0.0
34.0,24.0,0.6267146140728108
34.0,25.0,0.5813332344103572
34.0,26.0,0.6420347265928695
34.0,27.0,0.3351901366607249
34.0,28.0,0.2755873415845253
35.0,0.0,0.05700247159154166
35.0,1.0,0.0030780641572408676
35.0,2.0,0.9022190886151106
35.0,3.0,0.6084088113608409
35.0,4.0,0.10802686755482985
35.0,5.0,0.001566287525638635
35.0,6.0,0.8973178100361064
35.0,7.0,0.7569238744075829
35.0,8.0,0.0131520450503853
35.0,9.0,0.29845456870410286
35.0,10.0,0.9032532662200674
35.0,11.0,0.9717323651452282
35.0,12.0,0.6760016429558269
35.0,13.0,0.9403029403029403
35.0,14.0,0.786736552544515
35.0,15.0,0.0019947545343725758
35.0,16.0,0.035777646363098756
35.0,17.0,0.44410441707838655
35.0,18.0,0.07037752675386445
35.0,19.0,0.4270790583143678
35.0,20.0,0.7934200172368568
35.0,21.0,0.0005172350094210663
35.0,22.0,0.2530749851807943
35.0,23.0,0.0
35.0,24.0,0.5097130570178691
35.0,25.0,0.47368030567199615
35.0,26.0,0.5603642960275443
35.0,27.0,0.3791592394533571
35.0,28.0,0.20966427036241014
36.0,0.0,0.00965998916359264
36.0,1.0,0.004746894122010013
36.0,2.0,0.9321656523675227
36.0,3.0,0.43721346304372133
36.0,4.0,0.08568671837310275
36.0,5.0,0.00014917024053701287
36.0,6.0,0.8591481836268514
36.0,7.0,0.3417135663507109
36.0,8.0,0.3871517486662715
36.0,9.0,0.13868693142376967
36.0,10.0,0.9217587623524187
36.0,11.0,0.9863663307646711
36.0,12.0,0.39983570441731076
36.0,13.0,0.1593035343035343
36.0,14.0,0.7381509981041597
36.0,15.0,0.00029551919027741866
36.0,16.0,0.0007761679479597871
36.0,17.0,0.4325639702086867
36.0,18.0,0.08241676575505351
36.0,19.0,0.6982800432787375
36.0,20.0,0.5882639487390865
36.0,21.0,0.00014778143126316178
36.0,22.0,0.09943687018375814
36.0,23.0,0.0
36.0,24.0,0.47275153851857343
36.0,25.0,0.6269985532514746
36.0,26.0,0.3209062974343786
36.0,27.0,0.13398692810457516
36.0,28.0,0.17371970651448898
37.0,0.0,0.00840563790070585
37.0,1.0,0.0031893194882254773
37.0,2.0,0.07559002523378358
37.0,3.0,0.27902642662790267
37.0,4.0,0.0003339889412550562
37.0,5.0,0.00037292560134253216
37.0,6.0,0.000736865374696043
37.0,7.0,0.0009256516587677725
37.0,8.0,0.03978956727919383
37.0,9.0,0.08837821051477841
37.0,10.0,0.15041267256375143
37.0,11.0,0.6576763485477178
37.0,12.0,0.046898920876740975
37.0,13.0,0.008872883872883873
37.0,14.0,0.15066354410616706
37.0,15.0,0.0
37.0,16.0,0.0
37.0,17.0,0.008000884890494801
37.0,18.0,0.014120095124851368
37.0,19.0,0.9344103272021789
37.0,20.0,0.007269457039007756
37.0,21.0,0.0
37.0,22.0,0.00670569057498518
37.0,23.0,0.0
37.0,24.0,0.0
37.0,25.0,0.006009570797937456
37.0,26.0,0.0
37.0,27.0,0.0
37.0,28.0,0.048914251834284446
38.0,0.0,0.023031076738092942
38.0,1.0,0.007787873168922678
38.0,2.0,0.9109395873534214
38.0,3.0,0.436579820343658
38.0,4.0,0.026051137417894384
38.0,5.0,0.0004102181614767854
38.0,6.0,0.9209711885638494
38.0,7.0,0.31479561611374407
38.0,8.0,0.30579430942501484
38.0,9.0,0.16353074421833327
38.0,10.0,0.9479255338835634
38.0,11.0,0.9832172495554238
38.0,12.0,0.5822784810126582
38.0,13.0,0.6873700623700624
38.0,14.0,0.7544329207092673
38.0,15.0,0.0004802186842008053
38.0,16.0,0.003252513305736251
38.0,17.0,0.3557628493473933
38.0,18.0,0.06725624256837098
38.0,19.0,0.6429131067417826
38.0,20.0,0.5647693633604377
38.0,21.0,0.00011083607344737133
38.0,22.0,0.12633372851215174
38.0,23.0,3.726060064088233e-05
38.0,24.0,0.6903314302661823
38.0,25.0,0.5763252587454094
38.0,26.0,0.387434748806042
38.0,27.0,0.14646464646464646
38.0,28.0,0.21900244571259173
39.0,0.0,0.03259457734300198
39.0,1.0,0.014092341924717226
39.0,2.0,0.9319430013359062
39.0,3.0,0.5273025457527303
39.0,4.0,0.04902215459976992
39.0,5.0,0.0004102181614767854
39.0,6.0,0.8883648957335495
39.0,7.0,0.3019845971563981
39.0,8.0,0.352808239478364
39.0,9.0,0.2146432355412663
39.0,10.0,0.9497390725045338
39.0,11.0,0.9820317131001778
39.0,12.0,0.5308614316119638
39.0,13.0,0.5307766557766558
39.0,14.0,0.7991152745251106
39.0,15.0,0.000775737874478224
39.0,16.0,0.0020328208160851568
39.0,17.0,0.3027800309711673
39.0,18.0,0.06071640903686088
39.0,19.0,0.6620527552885871
39.0,20.0,0.5992430771536703
39.0,21.0,0.00011083607344737133
39.0,22.0,0.15849140486069946
39.0,23.0,3.726060064088233e-05
39.0,24.0,0.6362052346704233
39.0,25.0,0.619727714508291
39.0,26.0,0.3491170263966532
39.0,27.0,0.11760992275698158
39.0,28.0,0.27073297265248647
40.0,0.0,0.009711944541345347
40.0,1.0,0.0032264045985536806
40.0,2.0,0.8541264657859582
40.0,3.0,0.45447090834544707
40.0,4.0,0.19007681745648866
40.0,5.0,0.0002610479209397725
40.0,6.0,0.8646009873996021
40.0,7.0,0.5682760663507109
40.0,8.0,0.3642560758743331
40.0,9.0,0.12962624675751708
40.0,10.0,0.8947777489914505
40.0,11.0,0.9882557794902194
40.0,12.0,0.33844890033979314
40.0,13.0,0.4398945648945649
40.0,14.0,0.7053641128582581
40.0,15.0,0.00022163939270806397
40.0,16.0,0.0007392075694855116
40.0,17.0,0.4492662782980606
40.0,18.0,0.08810196195005945
40.0,19.0,0.6956683953288811
40.0,20.0,0.5877393487465807
40.0,21.0,3.6945357815790445e-05
40.0,22.0,0.1052163604030824
40.0,23.0,0.0
40.0,24.0,0.3523763624230741
40.0,25.0,0.6287420707051972
40.0,26.0,0.33182777386990486
40.0,27.0,0.15014111705288175
40.0,28.0,0.15126361817238568
41.0,0.0,0.020099308993475888
41.0,1.0,0.0004079362136102355
41.0,2.0,0.1949680866854683
41.0,3.0,0.2968056953296806
41.0,4.0,0.10824952684899988
41.0,5.0,0.0013052396046988625
41.0,6.0,0.13727801930587283
41.0,7.0,0.0434686018957346
41.0,8.0,0.10599436870183758
41.0,9.0,0.23711227211282013
41.0,10.0,0.40134720011843517
41.0,11.0,0.8333950800237108
41.0,12.0,0.11104887793585004
41.0,13.0,0.016409266409266408
41.0,14.0,0.5812423329987733
41.0,15.0,0.0009234974696169332
41.0,16.0,0.0003326434062684802
41.0,17.0,0.005751788216208244
41.0,18.0,0.01649821640903686
41.0,19.0,0.9220236540685744
41.0,20.0,0.03080151384569266
41.0,21.0,0.00029556286252632356
41.0,22.0,0.12574096028452875
41.0,23.0,0.0
41.0,24.0,0.0034848372506858455
41.0,25.0,0.11525763252587454
41.0,26.0,0.014327496205249713
41.0,27.0,0.0009284016636957813
41.0,28.0,0.08863855332394575
42.0,0.0,0.018982268371792684
42.0,1.0,0.00022251066196921936
42.0,2.0,0.8655187769036663
42.0,3.0,0.3969957881396996
42.0,4.0,0.03640479459680113
42.0,5.0,0.0002237553608055193
42.0,6.0,0.9231080981504679
42.0,7.0,0.5452828791469194
42.0,8.0,0.09276822762299941
42.0,9.0,0.14095210259033283
42.0,10.0,0.9442984566416226
42.0,11.0,0.9766597510373444
42.0,12.0,0.4436727530712072
42.0,13.0,0.918918918918919
42.0,14.0,0.7428348388535743
42.0,15.0,0.00029551919027741866
42.0,16.0,0.017001774098166764
42.0,17.0,0.49749281026472975
42.0,18.0,0.07197532699167658
42.0,19.0,0.6063873447002202
42.0,20.0,0.7186645183047926
42.0,21.0,0.00011083607344737133
42.0,22.0,0.12840841730883223
42.0,23.0,3.726060064088233e-05
42.0,24.0,0.7827166901460666
42.0,25.0,0.45861928256111584
42.0,26.0,0.4205693976528081
42.0,27.0,0.1245172311348782
42.0,28.0,0.19636107611354037
43.0,0.0,0.032509222079551106
43.0,1.0,0.020730576673465603
43.0,2.0,0.9329820394834496
43.0,3.0,0.5809758097580976
43.0,4.0,0.8102200616024047
43.0,5.0,0.02073466343464479
43.0,6.0,0.5832657873406528
43.0,7.0,0.6934982227488151
43.0,8.0,0.0028526970954356845
43.0,9.0,0.37554345840488107
43.0,10.0,0.902550057367038
43.0,11.0,0.9620998814463545
43.0,12.0,0.6668533661924498
43.0,13.0,0.9946539946539946
43.0,14.0,0.9610051670941601
43.0,15.0,0.005725684311624986
43.0,16.0,0.0019589000591366057
43.0,17.0,0.5252931199764029
43.0,18.0,0.041357015457788346
43.0,19.0,0.4248405029287766
43.0,20.0,0.7864878030501743
43.0,21.0,0.00044334429378948534
43.0,22.0,0.6157750444576171
43.0,23.0,0.0
43.0,24.0,0.8064803143768073
43.0,25.0,0.695181214526839
43.0,26.0,0.6287068231461257
43.0,27.0,0.3022875816993464
43.0,28.0,0.03353590750759653
44.0,0.0,0.0038038758711803518
44.0,1.0,0.41316521416651214
44.0,2.0,0.9709069318687843
44.0,3.0,0.3393343024339334
44.0,4.0,0.043270122833710616
44.0,5.0,0.0007085586425508111
44.0,6.0,0.9241028664063076
44.0,7.0,0.0005183649289099526
44.0,8.0,0.0858402489626556
44.0,9.0,0.1077417704870118
44.0,10.0,0.8713868018801584
44.0,11.0,0.8719620628334321
44.0,12.0,0.09428326052051827
44.0,13.0,0.6438223938223938
44.0,14.0,0.5885654808371436
44.0,15.0,0.0
44.0,16.0,0.0028829095209934948
44.0,17.0,0.37287073224688444
44.0,18.0,0.07944411414982164
44.0,19.0,0.6637316718277805
44.0,20.0,0.3276126953198186
44.0,21.0,0.0
44.0,22.0,0.13170569057498518
44.0,23.0,0.0
44.0,24.0,0.1991176688663157
44.0,25.0,0.12245427903698483
44.0,26.0,0.0724519640146607
44.0,27.0,0.06402257872846108
44.0,28.0,0.004335581412584303
45.0,0.0,0.32896660753649865
45.0,1.0,0.004746894122010013
45.0,2.0,0.9540967789817426
45.0,3.0,0.8474784747847478
45.0,4.0,0.16662337180391137
45.0,5.0,0.004848032817452918
45.0,6.0,0.8507847616240513
45.0,7.0,0.8386774289099526
45.0,8.0,0.040567575577949024
45.0,9.0,0.6398012494976435
45.0,10.0,0.8399274584551611
45.0,11.0,0.6982068761114404
45.0,12.0,0.9469026548672567
45.0,13.0,0.9451663201663202
45.0,14.0,0.9024199843871975
45.0,15.0,0.11998079125263197
45.0,16.0,0.026537551744529864
45.0,17.0,0.8452547747216282
45.0,18.0,0.28708382877526756
45.0,19.0,0.3960750662239302
45.0,20.0,0.8990894442987222
45.0,21.0,0.000997524661026342
45.0,22.0,0.2913085358624778
45.0,23.0,3.726060064088233e-05
45.0,24.0,0.8657966931118856
45.0,25.0,0.5322921690099046
45.0,26.0,0.8270704527784977
45.0,27.0,0.1776218062982769
45.0,28.0,0.31831319943674496
46.0,0.0,0.01184953722602816
46.0,1.0,0.0004079362136102355
46.0,2.0,0.9344292711889565
46.0,3.0,0.5254016176525401
46.0,4.0,0.29287119159832264
46.0,5.0,0.00037292560134253216
46.0,6.0,0.8823594429297767
46.0,7.0,0.5751999407582938
46.0,8.0,0.02059869590989923
46.0,9.0,0.2516897446202185
46.0,10.0,0.9509974462415337
46.0,11.0,0.9785121517486662
46.0,12.0,0.6124117844740674
46.0,13.0,0.9853727353727354
46.0,14.0,0.8761384335154827
46.0,15.0,0.00011081969635403198
46.0,16.0,0.01696481371969249
46.0,17.0,0.5260673991593541
46.0,18.0,0.06383769322235434
46.0,19.0,0.6367197701749804
46.0,20.0,0.7394611608648406
46.0,21.0,0.00011083607344737133
46.0,22.0,0.21198873740367516
46.0,23.0,0.0
46.0,24.0,0.6382442351894417
46.0,25.0,0.7201839967355418
46.0,26.0,0.46710599385435564
46.0,27.0,0.1662210338680927
46.0,28.0,0.220966427036241
47.0,0.0,0.10240776064899688
47.0,1.0,7.417022065640645e-05
47.0,2.0,0.9651551135520261
47.0,3.0,0.7440828953744083
47.0,4.0,0.09867517719968828
47.0,5.0,0.0015289949655043818
47.0,6.0,0.904465404170658
47.0,7.0,0.6210011848341233
47.0,8.0,0.013670717249555424
47.0,9.0,0.5039640495414855
47.0,10.0,0.936896258188682
47.0,11.0,0.9801422643746295
47.0,12.0,0.633471490982413
47.0,13.0,0.9911271161271161
47.0,14.0,0.9386639901862385
47.0,15.0,0.005614864615270954
47.0,16.0,0.04372412773506801
47.0,17.0,0.592323574957599
47.0,18.0,0.059081450653983354
47.0,19.0,0.7004812894079021
47.0,20.0,0.7464683179075955
47.0,21.0,0.000665016440684228
47.0,22.0,0.4525044457617072
47.0,23.0,0.00014904240256352933
47.0,24.0,0.7257729665603915
47.0,25.0,0.6343064881106948
47.0,26.0,0.7170412054348229
47.0,27.0,0.2247103386809269
47.0,28.0,0.3368413251315497
48.0,0.0,0.2855764449161663
48.0,1.0,0.00048210643426664196
48.0,2.0,0.8871159269704616
48.0,3.0,0.8958962316895897
48.0,4.0,0.09518684825769103
48.0,5.0,0.0031698676114115232
48.0,6.0,0.9223343895070371
48.0,7.0,0.7097526658767772
48.0,8.0,0.014115293420272674
48.0,9.0,0.6838624821891783
48.0,10.0,0.9304933565268885
48.0,11.0,0.9775859513930053
48.0,12.0,0.8141966319405549
48.0,13.0,0.9671443421443422
48.0,14.0,0.9755027694137764
48.0,15.0,0.00664918178124192
48.0,16.0,0.06261088113542283
48.0,17.0,0.6076616768674876
48.0,18.0,0.05986177170035672
48.0,19.0,0.3890609260157445
48.0,20.0,0.8222730168246712
48.0,21.0,0.001477814312631618
48.0,22.0,0.47110254890337877
48.0,23.0,0.0005961696102541173
48.0,24.0,0.9049455030770371
48.0,25.0,0.5935749527024521
48.0,26.0,0.7808670541631187
48.0,27.0,0.20261437908496732
48.0,28.0,0.42507225969020973
49.0,0.0,0.364964262122303
49.0,1.0,0.026404598553680696
49.0,2.0,0.9691628321211222
49.0,3.0,0.9414066867941406
49.0,4.0,0.2654469885330463
49.0,5.0,0.002573186649263472
49.0,6.0,0.7952619556407045
49.0,7.0,0.7882109004739336
49.0,8.0,0.2621517486662715
49.0,9.0,0.5741478206861277
49.0,10.0,0.9068063214774789
49.0,11.0,0.9676570835803201
49.0,12.0,0.07979537731974161
49.0,13.0,0.2231957231957232
49.0,14.0,0.9397420170253894
49.0,15.0,7.387979756935466e-05
49.0,16.0,0.00768775872264932
49.0,17.0,0.6144458373276307
49.0,18.0,0.00468192627824019
49.0,19.0,0.7541693094056635
49.0,20.0,0.02409412822722674
49.0,21.0,0.0018472678907895223
49.0,22.0,0.4501704208654416
49.0,23.0,0.0
49.0,24.0,0.015607622154667457
49.0,25.0,0.6278517639203175
49.0,26.0,0.16522898078560586
49.0,27.0,0.19325609031491384
49.0,28.0,0.2783295041873564
50.0,0.0,0.03470990343721935
50.0,1.0,0.0038568514741331356
50.0,2.0,0.915726584533175
50.0,3.0,0.8494539490849454
50.0,4.0,0.21735258099231825
50.0,5.0,0.0016035800857728882
50.0,6.0,0.9140446540417065
50.0,7.0,0.751666172985782
50.0,8.0,0.01052163604030824
50.0,9.0,0.45650506010010594
50.0,10.0,0.9434472038195344
50.0,11.0,0.8800755779490219
50.0,12.0,0.8405586049811433
50.0,13.0,0.996064746064746
50.0,14.0,0.7717928701535259
50.0,15.0,0.0007387979756935466
50.0,16.0,0.4228636901241869
50.0,17.0,0.23733500479315683
50.0,18.0,0.0714179548156956
50.0,19.0,0.527291721075999
50.0,20.0,0.84209540225578
50.0,21.0,0.00018472678907895224
50.0,22.0,0.36429312388855956
50.0,23.0,0.00014904240256352933
50.0,24.0,0.9043152665529769
50.0,25.0,0.12679452461327298
50.0,26.0,0.7602088038206657
50.0,27.0,0.26232917409387996
50.0,28.0,0.3168309493811606
51.0,0.0,0.11502920634449385
51.0,1.0,0.007973298720563694
51.0,2.0,0.8304883479293454
51.0,3.0,0.5978605240597861
51.0,4.0,0.05718632871933796
51.0,5.0,0.0028342345702032446
51.0,6.0,0.7884827941935009
51.0,7.0,0.4771919431279621
51.0,8.0,0.1740515708358032
51.0,9.0,0.2802235943151511
51.0,10.0,0.8992930900477442
51.0,11.0,0.8820761707172495
51.0,12.0,0.4847466487435122
51.0,13.0,0.056912681912681916
51.0,14.0,0.8635366714992008
51.0,15.0,0.003029071700343541
51.0,16.0,0.12082347723240686
51.0,17.0,0.49081926111643687
51.0,18.0,0.06822235434007135
51.0,19.0,0.6092601574450621
51.0,20.0,0.13826956945329186
51.0,21.0,0.0006280710828684376
51.0,22.0,0.24273858921161826
51.0,23.0,7.452120128176467e-05
51.0,24.0,0.0550900867502039
51.0,25.0,0.15242794079459882
51.0,26.0,0.42119877087112656
51.0,27.0,0.16451277480689244
51.0,28.0,0.15648854961832062
