disabled_sensor,state_id,TPR
43.0,16,0.8556664448880018
43.0,17,0.9525760341986909
43.0,18,0.9155223747944718
43.0,19,0.9102225741180611
43.0,20,0.9105945659844742
44.0,0,6.782189969141036e-05
44.0,1,0.8192445644954169
44.0,2,0.9264866757099725
44.0,3,0.0014013575651412305
44.0,4,0.9046388365675238
44.0,5,0.8431647734748476
44.0,6,0.9160811522922888
44.0,7,0.8399220859710479
44.0,8,0.9362281896892718
44.0,9,0.5963396259859967
44.0,10,0.932958668908753
44.0,11,0.9621774478614351
44.0,12,0.9529173633723489
44.0,13,0.9633111771908344
44.0,14,0.9892315873437916
44.0,15,0.2349902878333039
44.0,16,0.9535595475715236
44.0,17,0.9504831455670838
44.0,18,0.9276096520463938
44.0,19,0.954561449810856
44.0,20,0.9508203952011292
45.0,0,0.08577774763471124
45.0,1,0.9064783244033122
45.0,2,0.9313438060648492
45.0,3,0.8557039632143639
45.0,4,0.9301765298523808
45.0,5,0.9125476952765229
45.0,6,0.9202968557878096
45.0,7,0.9064146265881624
45.0,8,0.9500725179097262
45.0,9,0.7055747584862182
45.0,10,0.8593680856712983
45.0,11,0.9657564510427713
45.0,12,0.9578456393558039
45.0,13,0.9290711911841875
45.0,14,0.9875919524949038
45.0,15,0.9857849196538937
45.0,16,0.7860279441117765
45.0,17,0.9530658591975776
45.0,18,0.9252988490423499
45.0,19,0.9440045746459048
45.0,20,0.9315896259703599
46.0,0,0.6535148699515073
46.0,1,0.9098436877297081
46.0,2,0.9261803701920973
46.0,3,0.9163126779067221
46.0,4,0.9380612378991633
46.0,5,0.9105302399017587
46.0,6,0.9178376954154225
46.0,7,0.9060604719111072
46.0,8,0.950599920889553
46.0,9,0.9006913055038553
46.0,10,0.9342862200194707
46.0,11,0.9665959703075292
46.0,12,0.9581096541406319
46.0,13,0.9255291236662585
46.0,14,0.9881680404147833
46.0,15,0.8482694684796045
46.0,16,0.9450876025726325
46.0,17,0.9540900387407044
46.0,18,0.9256987957161268
46.0,19,0.9518782440397642
46.0,20,0.9403669724770642
47.0,0,0.06928007053477568
47.0,1,0.718327945799938
47.0,2,0.6789480593357546
47.0,3,0.4372673527479746
47.0,4,0.925401901090718
47.0,5,0.8189553089776764
47.0,6,0.8750219567890392
47.0,7,0.7613440169994244
47.0,8,0.008174746187315958
47.0,9,0.6089249313125942
47.0,10,0.8021063810956722
47.0,11,0.9562566277836692
47.0,12,0.4596497403854616
47.0,13,0.9531222669232114
47.0,14,0.9894531596206683
47.0,15,0.3793484019071164
47.0,16,0.08897760035484586
47.0,17,0.9541345682860578
47.0,18,0.03661733991023419
47.0,19,0.8998416468725258
47.0,20,0.9174311926605505
48.0,0,0.35124961850181424
48.0,1,0.8881016693973343
48.0,2,0.9364634840064762
48.0,3,0.9225312021020363
48.0,4,0.9288186079109904
48.0,5,0.8997412394193237
48.0,6,0.9175742139469524
48.0,7,0.885696577980433
48.0,8,0.12354414802443633
48.0,9,0.8063458300097491
48.0,10,0.9009204354367644
48.0,11,0.9663750441852245
48.0,12,0.9328522397254246
48.0,13,0.939216372223194
48.0,14,0.9888770717007888
48.0,15,0.6778650891753487
48.0,16,0.10774007540474606
48.0,17,0.953778331923231
48.0,18,0.821046082744523
48.0,19,0.9495029471276503
48.0,20,0.9311044460127029
49.0,0,0.7202516192478551
49.0,1,0.9071868219457114
49.0,2,0.9314313219270993
49.0,3,0.9329100065688636
49.0,4,0.9342064917429586
49.0,5,0.9112319635103724
49.0,6,0.920735991568593
49.0,7,0.9056620478994201
49.0,8,0.9336790752867754
49.0,9,0.8878844279003811
49.0,10,0.8903885299584035
49.0,11,0.965314598798162
49.0,12,0.9534893954061427
49.0,13,0.9334878432744447
49.0,14,0.9883009837809094
49.0,15,0.7923803637647889
49.0,16,0.5109780439121756
49.0,17,0.9540900387407044
49.0,18,0.9260098653512865
49.0,19,0.950866543503123
49.0,20,0.9404110797459422
50.0,0,0.00025433212384278885
50.0,1,0.10844440508346986
50.0,2,0.922548461908721
50.0,3,0.13755200350339392
50.0,4,0.0
50.0,5,0.4571290732862594
50.0,6,0.8969348322501317
50.0,7,0.4244986497852937
50.0,8,0.9414143189909023
50.0,9,0.209031286005495
50.0,10,0.8856978493672006
50.0,11,0.8082803110639802
50.0,12,0.9457009592537182
50.0,13,0.9653227217071891
50.0,14,0.992643800407693
50.0,15,0.08559950556242274
50.0,16,0.8703038367709026
50.0,17,0.9401522910451084
50.0,18,0.9226769764031463
50.0,19,0.9601477962523093
50.0,20,0.959333098094566
51.0,0,0.0
51.0,1,0.16773679316299872
51.0,2,0.922504703977596
51.0,3,0.0031968469454784322
51.0,4,0.21442025493889352
51.0,5,0.0023683171790710934
51.0,6,0.9100649920955559
51.0,7,0.10624640311656115
51.0,8,0.062980705840988
51.0,9,0.0011078613843835859
51.0,10,0.4669439773431277
51.0,11,0.9604984093319194
51.0,12,0.957317609786148
51.0,13,0.964666783277943
51.0,14,0.9919790835770629
51.0,15,0.007239978809818117
51.0,16,0.18842315369261478
51.0,17,0.9502159682949637
51.0,18,0.9228102919610719
51.0,19,0.023137151403184657
51.0,20,0.8201746647847565
